date,q50_1022,actual_1022,q50_1023,actual_1023,q50_1024,actual_1024,selected_fund,strategy_return,q50_selected,ewbah_return,strategy_cumret,ewbah_cumret,fund_label
2025-01-11,0.00791378878057003,0.23254717121804994,-0.15846982097718865,0.09041994111218651,0.06801863014698029,0.391084884448859,1024,0.391084884448859,0.06801863014698029,0.23801733225969848,4.864922221840317,3.4821179855241553,SPP Generation 70-tal
2025-01-18,0.24680123664438725,0.16404850478551744,-0.07834123633801937,0.23903894706411988,0.2556326314806938,0.1094223773450306,1024,0.1094223773450306,0.2556326314806938,0.17083660973155598,4.979667912736474,3.6589033275690355,SPP Generation 70-tal
2025-01-25,0.3005776982754469,-0.6593068445294625,-0.08305879309773445,-0.3116340277794698,0.29011188447475433,-0.9604593161105427,1022,-0.6593068445294625,0.3005776982754469,-0.6438000628064917,4.28752977682349,2.9915472428416336,SPP Generation 60-tal
2025-02-01,0.30605326406657696,0.2580717637739899,-0.029014229774475098,0.1066989013091367,0.2630544900894165,0.447747921201199,1022,0.2580717637739899,0.30605326406657696,0.27083952876144185,4.556666444314871,3.270489064058239,SPP Generation 60-tal
2025-02-08,0.11126759578473866,-0.04970299443582502,-0.13548254873603582,-0.06067016576357161,0.10049412585794926,-0.07332766408224911,1022,-0.04970299443582502,0.11126759578473866,-0.06123360809388192,4.504698650209775,3.2072528175081345,SPP Generation 60-tal
2025-02-15,0.09860837575979531,-0.21883794308789897,-0.14330414310097694,-0.03765265385817581,0.03101236652582884,-0.35218337485387696,1022,-0.21883794308789897,0.09860837575979531,-0.20289132393331724,4.276002717253434,2.997854255871488,SPP Generation 60-tal
2025-02-22,0.07644456438720226,-2.3643201767443616,-0.18941266369074583,-1.379067086847599,0.028791417367756367,-3.286876692816052,1022,-2.3643201767443616,0.07644456438720226,-2.3434213188026707,1.8105841455069225,0.5841805813301022,SPP Generation 60-tal
2025-03-01,0.03829525504261255,-1.4191434842060506,-0.19422231032513082,-0.7497685280053985,-0.01866553397849202,-2.0862060658317994,1022,-1.4191434842060506,0.03829525504261255,-1.418372692681083,0.3657458743738289,-0.8424779691925153,SPP Generation 60-tal
2025-03-08,-0.40502806939184666,0.11386813842572849,-0.32115284726023674,0.05008824751704062,-0.38485365407541394,0.16016450504419405,1023,0.05008824751704062,-0.32115284726023674,0.10804029699565439,0.4160173175897057,-0.7353478878968929,SPP Generation 50-tal
2025-03-15,-0.6616710445377976,-0.41310896712188877,-0.4388195760548115,-0.17974631429125565,-0.5606046551838517,-0.6575107144861375,1023,-0.17974631429125565,-0.4388195760548115,-0.4167886652997607,0.23552322750329324,-1.1490717065493925,SPP Generation 50-tal
2025-03-22,-0.4829110747377854,-1.6173880813264696,-0.366116676479578,-0.6278649947765748,-0.47253546863794327,-2.60198960783075,1023,-0.6278649947765748,-0.366116676479578,-1.6157475613112648,-0.39382053517334725,-2.7462531697843673,SPP Generation 50-tal
2025-03-29,-0.2704683563206345,-0.5341324661019862,-0.26744361594319344,-0.19839076210603016,-0.3525644838809967,-0.9238075770867635,1023,-0.19839076210603016,-0.26744361594319344,-0.5521102684315933,-0.5914299937183216,-3.2832010924684454,SPP Generation 50-tal
2025-04-05,-0.41830714978277683,0.2634693799323079,-0.2583595886826515,0.15061865013851433,-0.42774151265621185,0.42310888226481846,1023,0.15061865013851433,-0.2583595886826515,0.27906563744521357,-0.441702147452844,-3.0132977410805353,SPP Generation 50-tal
